CustomerID,Recency,Frequency,Monetary,Segment
18138,295,1,152.65,Hibernating
18139,18,6,8438.34,Champions
18142,157,2,1019.52,At Risk
18143,117,2,1000.16,At Risk
18144,8,12,2888.75,Champions
18145,13,4,2861.55,Champions
18146,141,2,160.35,Others
18147,46,2,179.34,Others
18149,51,3,612.0799999999999,Loyal Customers
18150,32,3,566.58,Loyal Customers
18151,135,2,653.35,At Risk
18154,3,2,399.19,Potential Loyalists
18155,75,3,371.62,Others
18156,13,2,734.94,Potential Loyalists
18158,9,2,453.4,Potential Loyalists
18159,301,1,530.15,Others
18160,57,2,638.0600000000001,Others
18161,15,5,1618.69,Champions
18164,37,1,399.65,Others
18165,177,1,302.46,Hibernating
18167,23,3,1384.86,Champions
18168,176,6,1169.94,At Risk
18169,61,1,202.65,Others
18170,33,3,980.31,Champions
18171,59,5,1231.31,Loyal Customers
18172,15,20,7561.68,Champions
18173,87,4,2106.84,At Risk
18174,7,1,104.0,Others
18176,358,1,476.35,Hibernating
18177,31,6,1341.42,Champions
18178,129,4,1590.81,At Risk
18179,9,6,1793.17,Champions
18180,5,6,1843.75,Champions
18181,24,1,382.8,Potential Loyalists
18183,227,2,632.07,At Risk
18184,15,1,49.8,Others
18185,249,1,304.25,Hibernating
18188,15,3,2001.04,Champions
18189,78,2,1090.24,At Risk
18190,192,2,284.46000000000004,Others
18191,262,1,207.8,Hibernating
18192,72,1,957.97,Others
18193,165,1,243.76,Hibernating
18194,82,1,973.84,Others
18196,95,2,689.13,At Risk
18198,4,17,5425.56,Champions
18200,106,1,163.8,Hibernating
18202,200,3,1396.99,At Risk
18203,157,1,160.42000000000002,Hibernating
18204,71,3,1993.7,Loyal Customers
18205,36,2,517.36,Others
18209,29,1,139.10000000000002,Others
18210,2,6,2621.38,Champions
18211,26,5,600.07,Loyal Customers
18212,326,1,248.42,Hibernating
18213,237,1,232.48,Hibernating
18215,89,1,299.34000000000003,Hibernating
18216,31,1,481.75,Potential Loyalists
18217,29,2,621.75,Potential Loyalists
18218,211,2,662.08,At Risk
18219,3,10,2069.77,Champions
18220,227,1,305.28,Hibernating
18221,22,5,1041.61,Champions
18222,93,1,443.0,Hibernating
18223,5,14,6484.54,Champions
18224,264,1,158.95000000000002,Hibernating
18225,3,12,5509.12,Champions
18226,44,11,5228.05,Loyal Customers
18227,218,1,93.75,Hibernating
18228,57,2,779.9,Others
18229,12,20,7276.9,Champions
18230,9,7,2810.2000000000003,Champions
18231,192,5,2083.27,At Risk
18232,82,4,592.97,At Risk
18233,326,1,440.0,Hibernating
18235,72,3,1796.48,Loyal Customers
18236,30,6,882.24,Loyal Customers
18237,3,5,987.1,Champions
18239,219,5,1561.61,At Risk
18240,46,1,422.58,Others
18241,10,17,2073.09,Champions
18242,72,4,2232.49,Loyal Customers
18245,7,7,2567.06,Champions
18246,24,2,596.1,Potential Loyalists
18248,123,2,804.02,At Risk
18249,17,1,95.34,Others
18250,310,1,349.27,Hibernating
18251,87,1,4314.72,Others
18252,51,2,526.67,Others
18255,89,1,103.3,Hibernating
18257,39,8,2337.63,Loyal Customers
18259,25,3,2338.6,Champions
18260,173,6,2643.2000000000003,At Risk
18261,43,2,324.24,Others
18262,140,1,149.48,Hibernating
18263,26,3,1213.16,Champions
18265,72,2,801.51,Others
18268,134,1,25.5,Hibernating
18269,366,1,168.60000000000002,Hibernating
18270,38,2,283.15000000000003,Others
18272,3,6,3078.58,Champions
18273,2,3,204.0,Others
18274,30,1,175.92,Others
18276,44,1,335.86,Others
18277,58,1,110.38,Others
18278,74,1,173.9,Hibernating
18280,278,1,180.6,Hibernating
18281,181,1,80.82,Hibernating
18282,8,2,178.05,Others
18283,4,16,2094.88,Champions
18287,43,3,1837.28,Loyal Customers
18288,6,13,8910.64,
18289,179,3,2607.89,
18290,62,1,10.0,
18291,18,2,9272.97,
18292,8,1,10.0,
18293,260,1,238.07,
18294,196,1,250.67,
18295,9,10,10.0,
18296,79,1,10.0,
18297,287,1,244.08,
18298,18,2,10.0,
18299,11,1,2115.66,
18300,34,1,1454.81,
18301,175,2,1080.05,
18302,22,7,1508.42,
18303,10,17,19996.91,
18304,27,5,4428.88,
18305,271,1,339.77,
18306,207,1,131.04,
18307,284,1,255.29,
18308,8,17,3855.3,
18309,69,2,1102.3,
18310,55,5,1174.53,
18311,125,1,10.0,
18312,9,6,955.68,
18313,11,9,10197.21,
18314,177,1,229.01,
18315,3,11,31389.91,
18316,115,1,10.0,
18317,10,20,13777.53,
18318,51,2,2599.94,
18319,303,1,190.68,
18320,176,2,657.65,
18321,72,1,1303.82,
18322,261,1,203.14,
18323,46,1,10.0,
18324,54,10,1135.94,
18325,37,5,3943.76,
18326,20,3,12395.43,
18327,152,1,10.0,
18328,100,1,2104.84,
18329,157,1,1739.97,
18330,17,21,10407.53,
18331,279,1,177.57,
18332,135,1,2327.49,
18333,15,8,34034.14,
18334,43,2,703.33,
18335,84,1,1638.29,
18336,85,1,15.43,
18337,17,7,14852.67,
18338,126,1,1521.52,
18339,179,1,10.0,
18340,49,7,10.0,
18341,20,15,11326.58,
18342,39,7,5607.51,
18343,228,1,275.88,
18344,26,2,2378.33,
18345,48,2,10.0,
18346,10,11,10.0,
18347,210,1,277.85,
18348,357,1,325.7,
18349,21,1,2088.73,
18350,124,1,250.27,
18351,174,1,10.0,
18352,279,1,256.7,
18353,317,1,196.43,
18354,11,26,5838.72,
18355,7,8,10.0,
18356,21,22,4717.23,
18357,203,1,231.02,
18358,217,1,275.58,
18359,235,1,143.7,
18360,16,11,10560.27,
18361,16,2,10.0,
18362,135,1,10.0,
18363,128,5,2185.9,
18364,117,5,2624.35,
18365,31,5,2257.28,
18366,9,20,22020.47,
18367,124,5,1672.37,
18368,11,18,3249.33,
18369,13,2,4080.98,
18370,131,1,314.61,
18371,96,4,2761.77,
18372,56,1,10.0,
18373,59,3,1143.82,
18374,122,2,42.08,
18375,41,4,2548.44,
18376,149,1,10.0,
18377,159,1,2697.53,
18378,11,11,10.0,
18379,88,1,10.0,
18380,160,3,10.0,
18381,29,5,1991.46,
18382,115,1,3811.11,
18383,157,7,258.29,
18384,222,1,128.66,
18385,130,1,10.0,
18386,125,1,270.28,
18387,139,1,3192.97,
18388,16,2,2620.17,
18389,6,10,18778.12,
18390,12,10,8708.39,
18391,18,2,1408.85,
18392,129,1,10.0,
18393,257,1,319.7,
18394,103,2,804.73,
18395,57,9,6414.55,
18396,27,4,5738.69,
18397,135,2,10.0,
18398,17,9,8098.55,
18399,59,6,10.0,
18400,39,6,1245.35,
18401,7,1,745.42,
18402,221,1,153.26,
18403,15,10,15868.91,
18404,204,1,173.25,
18405,63,1,10.0,
18406,94,1,503.08,
18407,39,3,2502.58,
18408,49,3,90.49,
18409,120,1,10.0,
18410,194,1,289.87,
18411,28,11,4800.98,
18412,167,1,10.0,
18413,7,5,10.0,
18414,102,2,2113.17,
18415,16,11,10.0,
18416,204,1,203.15,
18417,9,18,25690.07,
18418,13,12,2319.14,
18419,79,1,10.0,
18420,49,1,10.0,
18421,20,2,10.0,
18422,18,2,10.0,
18423,199,1,282.87,
18424,278,1,190.81,
18425,7,1,6533.69,
18426,14,1,10.0,
18427,14,5,6526.63,
18428,9,17,17424.89,
18429,270,1,174.55,
18430,13,11,11061.65,
18431,57,6,914.16,
18432,75,1,1401.05,
18433,284,1,207.49,
18434,11,21,10.0,
18435,1,11,23292.3,
18436,79,2,1886.5,
18437,233,1,310.33,
18438,116,2,1988.78,
18439,144,3,110.31,
18440,166,1,161.42,
18441,48,4,10.0,
18442,125,2,3363.57,
18443,280,1,361.61,
18444,38,1,882.26,
18445,17,16,5466.75,
18446,100,2,362.71,
18447,39,5,3801.49,
18448,149,4,2083.56,
18449,167,1,194.54,
18450,16,2,13554.86,
18451,15,9,1645.46,
18452,49,1,1376.07,
18453,16,8,23215.98,
18454,34,1,635.67,
18455,5,9,13204.0,
18456,173,1,174.4,
18457,16,3,1468.51,
18458,52,1,485.14,
18459,99,1,10.0,
18460,303,1,84.89,
18461,161,1,204.32,
18462,37,6,4074.22,
18463,5,18,19125.35,
18464,56,1,782.3,
18465,84,1,1636.89,
18466,132,1,971.39,
18467,14,2,12377.88,
18468,3,25,10.0,
18469,8,1,12275.72,
18470,295,1,107.62,
18471,13,2,3125.46,
18472,50,5,1107.46,
18473,158,1,10.0,
18474,194,1,140.16,
18475,96,1,10.0,
18476,191,1,10.0,
18477,117,1,2012.11,
18478,174,1,219.24,
18479,17,5,6307.34,
18480,73,1,10.0,
18481,16,3,10.0,
18482,163,1,5367.98,
18483,15,1,4593.55,
18484,121,1,637.5,
18485,193,1,181.11,
18486,100,1,3392.71,
18487,12,16,250.04,
18488,27,7,10.0,
18489,148,1,1508.44,
18490,144,1,1781.17,
18491,261,1,262.43,
18492,14,1,1783.65,
18493,98,1,2110.14,
18494,23,2,10.0,
18495,49,5,786.25,
18496,39,2,281.76,
18497,13,23,8061.71,
18498,17,13,10.0,
18499,120,1,2127.29,
18500,24,1,10.0,
18501,94,1,331.99,
18502,7,17,2947.58,
18503,8,2,10.0,
18504,1,1,10.0,
18505,20,2,136.74,
18506,30,1,6868.96,
18507,315,1,193.15,
18508,119,1,10.0,
18509,16,2,10.0,
18510,154,3,369.74,
18511,190,1,355.95,
18512,73,1,1401.07,
18513,286,1,174.45,
18514,17,3,10.0,
18515,90,1,956.27,
18516,1,3,5019.38,
18517,14,16,25044.68,
18518,103,1,1942.97,
18519,44,7,3246.96,
18520,179,6,470.23,
18521,44,4,2331.86,
18522,8,15,10343.37,
18523,250,1,233.55,
18524,269,1,334.91,
18525,101,1,2839.58,
18526,23,1,2035.55,
18527,111,2,10.0,
18528,1,2,10.0,
18529,40,4,2916.86,
18530,136,1,2947.92,
18531,19,1,10.0,
18532,123,2,2205.72,
18533,156,1,506.94,
18534,5,24,15279.67,
18535,80,1,2653.58,
18536,45,5,2643.92,
18537,132,4,2437.75,
18538,105,4,3875.41,
18539,15,5,24573.66,
18540,54,1,10.0,
18541,163,3,10.0,
18542,82,1,4084.52,
18543,10,17,10417.52,
18544,140,2,1162.37,
18545,14,2,10.0,
18546,256,1,168.99,
18547,13,2,3145.8,
18548,281,1,195.78,
18549,69,2,1931.33,
18550,182,1,1192.06,
18551,47,7,601.08,
18552,97,2,369.52,
18553,299,1,244.15,
18554,39,1,1505.68,
18555,19,25,10529.35,
18556,34,1,10.0,
18557,101,1,10.0,
18558,50,7,10.0,
18559,7,12,16815.3,
18560,12,25,10.0,
18561,197,1,326.86,
18562,156,2,2215.5,
18563,11,15,2224.54,
18564,1,13,10.0,
18565,14,1,17985.77,
18566,82,3,10.0,
18567,42,1,872.95,
18568,183,1,289.57,
18569,19,14,10464.7,
18570,212,1,207.43,
18571,63,1,717.19,
18572,84,1,380.59,
18573,252,1,254.55,
18574,1,35,10.0,
18575,111,2,10.0,
18576,105,1,2137.87,
18577,83,2,1334.55,
18578,16,3,5873.88,
18579,245,1,313.35,
18580,36,2,10.0,
18581,244,1,253.31,
18582,43,8,3391.95,
18583,14,20,10.0,
18584,47,6,5232.9,
18585,78,1,666.6,
18586,5,1,10.0,
18587,21,5,10.0,
18588,99,1,2160.94,
18589,21,19,2695.73,
18590,204,1,149.37,
18591,4,19,31148.16,
18592,265,1,212.63,
18593,19,1,10.0,
18594,7,2,16031.09,
18595,195,1,120.43,
18596,118,1,1393.85,
18597,219,1,136.97,
18598,147,2,4141.26,
18599,224,1,200.26,
18600,23,2,10.0,
18601,111,1,3079.05,
18602,36,6,3855.8,
18603,56,1,2380.86,
18604,241,1,385.81,
18605,29,1,1220.63,
18606,152,2,10.0,
18607,14,10,32588.56,
18608,19,1,10.0,
18609,69,4,4555.58,
18610,36,1,10.0,
18611,217,1,121.45,
18612,44,9,10.0,
18613,162,1,259.62,
18614,13,5,10.0,
18615,262,1,167.06,
18616,191,1,677.01,
18617,20,2,842.09,
18618,188,1,193.4,
18619,43,6,4387.61,
18620,37,1,10.0,
18621,15,1,3656.08,
18622,25,1,14646.06,
18623,13,11,5021.07,
18624,16,16,819.63,
18625,11,15,10.0,
18626,13,12,3721.66,
18627,41,5,4034.99,
18628,193,1,53.59,
18629,94,1,384.8,
18630,116,1,10.0,
18631,193,1,220.22,
18632,257,1,162.68,
18633,112,1,2718.92,
18634,63,1,134.02,
18635,55,1,882.02,
18636,145,1,265.25,
18637,26,1,3725.58,
18638,19,8,15081.6,
18639,129,1,10.0,
18640,134,1,796.36,
18641,35,1,1450.87,
18642,1,2,10.0,
18643,12,9,23655.31,
18644,7,1,8970.83,
18645,18,1,6248.93,
18646,142,1,224.12,
18647,278,1,251.24,
18648,194,1,146.96,
18649,143,6,1879.6,
18650,103,1,10.0,
18651,20,21,10.0,
18652,204,1,250.07,
18653,114,5,277.21,
18654,161,1,249.98,
18655,106,4,5518.1,
18656,164,2,1682.53,
18657,260,1,171.59,
18658,13,1,10.0,
18659,123,1,210.94,
18660,24,7,2731.37,
18661,42,4,2676.69,
18662,187,3,3228.59,
18663,268,1,139.57,
18664,16,2,5141.35,
18665,120,2,674.52,
18666,228,5,10.0,
18667,232,1,256.97,
18668,194,1,212.78,
18669,90,1,10.0,
18670,42,2,3786.44,
18671,163,2,10.0,
18672,150,1,198.53,
18673,30,8,945.23,
18674,20,8,6226.11,
18675,53,1,2401.51,
18676,148,2,5606.43,
18677,76,2,3435.93,
18678,316,1,186.59,
18679,48,3,1950.94,
18680,147,1,1963.6,
18681,265,1,216.76,
18682,8,9,10979.47,
18683,89,2,4960.41,
18684,209,1,310.58,
18685,11,26,21921.51,
18686,20,1,10.0,
18687,270,1,219.98,
18688,143,1,131.78,
18689,43,2,10.0,
18690,101,1,10.0,
18691,135,2,2475.54,
18692,249,1,255.04,
18693,97,1,361.56,
18694,109,1,10.0,
18695,106,6,1148.37,
18696,64,1,786.34,
18697,6,17,3143.46,
18698,103,1,1622.16,
18699,96,1,10.0,
18700,99,4,10.0,
18701,30,1,6857.44,
18702,69,1,1525.54,
18703,204,1,234.62,
18704,36,5,2922.62,
18705,182,1,10.0,
18706,68,2,3107.27,
18707,172,1,179.37,
18708,32,5,364.41,
18709,121,1,10.0,
18710,86,3,988.1,
18711,15,18,5237.73,
18712,176,1,302.95,
18713,15,12,10.0,
18714,14,22,18266.93,
18715,15,11,14815.36,
18716,140,1,1804.97,
18717,14,2,10.0,
18718,106,1,367.33,
18719,165,1,329.11,
18720,18,2,6779.42,
18721,163,1,2016.33,
18722,92,1,3139.35,
18723,41,5,1063.17,
18724,104,1,3160.16,
18725,14,21,4823.68,
18726,12,1,909.79,
18727,141,2,1405.57,
18728,62,1,10.0,
18729,64,5,4363.5,
18730,12,21,6429.39,
18731,98,1,2297.3,
18732,206,1,194.68,
18733,270,1,365.96,
18734,18,1,13486.04,
18735,264,1,213.43,
18736,176,1,111.02,
18737,13,1,4110.25,
18738,15,1,98.37,
18739,44,6,1300.77,
18740,175,2,2817.43,
18741,71,1,3202.32,
18742,1,1,10.0,
18743,17,18,23644.04,
18744,47,3,2170.47,
18745,14,2,6843.5,
18746,108,2,1013.82,
18747,46,5,4500.15,
18748,131,1,333.44,
18749,209,1,296.97,
18750,294,1,159.33,
18751,270,1,171.31,
18752,15,12,21261.14,
18753,261,1,243.92,
18754,69,1,338.57,
18755,1,1,1702.36,
18756,81,1,2153.72,
18757,197,1,238.35,
18758,12,2,10.0,
18759,14,19,6258.15,
18760,10,5,10.0,
18761,2,13,11274.49,
18762,278,1,240.44,
18763,195,1,167.95,
18764,7,8,21696.68,
18765,66,1,10.0,
18766,24,2,6913.19,
18767,4,1,969.39,
18768,249,1,234.39,
18769,53,1,355.38,
18770,28,7,10.0,
18771,169,5,2400.96,
18772,327,1,164.27,
18773,100,5,1186.18,
18774,18,3,10.0,
18775,291,1,309.13,
18776,11,1,10.0,
18777,69,2,2586.69,
18778,11,5,17465.78,
18779,164,1,188.85,
18780,27,2,955.76,
18781,33,1,653.86,
18782,6,8,10.0,
18783,35,6,1112.27,
18784,145,1,267.31,
18785,1,2,3749.25,
18786,133,5,10.0,
18787,47,1,10.0,
18788,94,1,1982.52,
18789,1,2,10.0,
18790,14,18,26217.78,
18791,147,1,497.52,
18792,4,13,8775.25,
18793,59,5,965.5,
18794,57,2,471.55,
18795,10,2,929.32,
18796,150,1,275.07,
18797,8,1,38331.77,
18798,292,1,259.32,
18799,25,2,442.45,
18800,52,4,1616.23,
18801,282,1,243.93,
18802,189,1,1969.35,
18803,146,1,10.0,
18804,29,3,600.12,
18805,134,1,1363.06,
18806,157,2,2885.1,
18807,186,4,3554.24,
18808,50,1,10.0,
18809,9,1,216.47,
18810,39,6,783.73,
18811,11,16,15688.06,
18812,83,1,10.0,
18813,53,2,375.26,
18814,3,9,6850.8,
18815,229,1,138.73,
18816,91,2,3688.3,
18817,159,1,195.91,
18818,133,1,974.07,
18819,302,1,194.7,
18820,1,1,1111.33,
18821,43,1,2204.57,
18822,59,1,1973.72,
18823,39,2,10.0,
18824,11,4,13538.26,
18825,10,13,8031.2,
18826,11,17,5364.22,
18827,24,22,15571.2,
18828,117,1,911.36,
18829,144,3,1988.62,
18830,14,8,1529.9,
18831,13,11,12226.29,
18832,4,9,10.0,
18833,20,1,2665.69,
18834,34,6,1018.94,
18835,63,6,10.0,
18836,188,1,319.48,
18837,17,1,22944.81,
18838,148,3,58.94,
18839,20,1,10.0,
18840,14,1,341.58,
18841,1,31,14113.77,
18842,118,1,3452.37,
18843,14,17,13430.21,
18844,215,1,298.93,
18845,188,1,127.63,
18846,140,1,1577.38,
18847,16,1,10.0,
18848,54,1,2970.4,
18849,12,11,8413.13,
18850,15,1,10.0,
18851,61,2,1420.82,
18852,246,1,139.48,
18853,313,1,142.32,
18854,15,1,2788.77,
18855,122,1,3552.03,
18856,93,1,650.21,
18857,140,1,205.3,
18858,64,1,528.83,
18859,87,1,273.94,
18860,113,1,711.65,
18861,107,2,10.0,
18862,99,1,1408.32,
18863,13,2,1273.18,
18864,138,1,10.0,
18865,273,1,263.36,
18866,228,1,273.58,
18867,80,1,1485.96,
18868,15,16,4455.68,
18869,47,2,301.24,
18870,53,1,10.0,
18871,80,1,3441.89,
18872,157,1,4107.71,
18873,28,1,10.0,
18874,102,1,10.0,
18875,335,1,237.61,
18876,17,8,20561.01,
18877,10,1,5914.4,
18878,198,1,204.68,
18879,113,1,921.71,
18880,33,7,4591.52,
18881,268,1,252.67,
18882,16,1,10.0,
18883,6,16,10.0,
18884,132,5,10.0,
18885,96,3,2463.5,
18886,21,1,10.0,
18887,240,1,266.86,
18888,163,3,10.0,
18889,171,3,2083.48,
18890,104,1,306.0,
18891,18,12,11161.47,
18892,125,4,673.33,
18893,15,14,14055.44,
18894,165,3,10.0,
18895,87,1,1826.25,
18896,12,14,14005.99,
18897,28,6,2085.83,
18898,182,1,313.88,
18899,42,1,4744.07,
18900,35,1,1168.84,
18901,172,4,10.0,
18902,232,1,160.17,
18903,6,1,17490.34,
18904,115,3,372.53,
18905,18,1,18757.49,
18906,118,1,2574.97,
18907,290,1,137.53,
18908,130,2,725.14,
18909,7,2,10.0,
18910,167,1,10.0,
18911,22,1,10.0,
18912,3,1,1964.46,
18913,9,1,2041.77,
18914,87,1,919.46,
18915,184,1,288.36,
18916,150,2,10.0,
18917,137,2,1022.64,
18918,15,2,9292.67,
18919,267,1,227.26,
18920,210,1,222.62,
18921,45,6,10.0,
18922,11,2,2722.84,
18923,13,7,10.0,
18924,142,3,4447.67,
18925,155,1,1011.5,
18926,109,1,10.0,
18927,47,1,10.0,
18928,202,5,2366.31,
18929,44,5,3844.43,
18930,162,1,859.65,
18931,177,1,353.71,
18932,135,1,287.0,
18933,213,1,331.98,
18934,273,1,117.29,
18935,118,1,290.44,
18936,8,11,14201.92,
18937,90,1,2653.4,
18938,190,1,268.27,
18939,27,6,4416.75,
18940,40,1,783.5,
18941,139,1,137.78,
18942,31,7,10.0,
18943,155,1,170.74,
18944,153,1,259.53,
18945,49,6,3499.69,
18946,6,14,10.0,
18947,161,3,1105.38,
18948,96,2,253.95,
18949,15,9,2863.99,
18950,152,1,220.08,
18951,61,2,3550.5,
18952,20,1,17214.91,
18953,144,1,649.62,
18954,45,10,2598.66,
18955,45,1,77.15,
18956,203,1,221.06,
18957,238,1,226.79,
18958,139,2,5273.48,
18959,280,1,353.34,
18960,43,6,10.0,
18961,134,1,1270.6,
18962,38,7,1491.03,
18963,31,5,2106.76,
18964,77,2,1335.22,
18965,93,1,938.87,
18966,11,22,10.0,
18967,8,5,4139.73,
18968,23,8,19308.98,
18969,139,1,10.0,
18970,14,23,20412.25,
18971,157,3,4164.66,
18972,145,2,10.0,
18973,117,1,1289.34,
18974,20,2,5002.13,
18975,245,1,258.15,
18976,7,18,10.0,
18977,40,1,10.0,
18978,9,2,2263.3,
18979,10,15,16645.3,
18980,176,2,1811.03,
18981,225,1,167.68,
18982,40,1,10.0,
18983,261,1,274.08,
18984,105,6,809.44,
18985,87,1,10.0,
18986,29,2,1578.1,
18987,15,2,2720.97,
18988,55,1,2260.74,
18989,30,3,1340.03,
18990,152,1,10.0,
18991,263,1,323.28,
18992,182,6,3368.79,
18993,246,1,231.98,
18994,208,3,10.0,
18995,198,1,83.38,
18996,147,1,1607.41,
18997,171,2,10.0,
18998,258,1,230.4,
18999,159,1,324.16,
19000,111,1,10.0,
19001,155,6,682.28,
19002,45,8,4107.96,
19003,45,5,3376.06,
19004,6,8,10.0,
19005,20,2,8847.63,
19006,8,9,15626.32,
19007,42,2,3539.94,
19008,37,5,10.0,
19009,50,5,4041.53,
19010,23,2,290.62,
19011,67,1,10.0,
19012,58,1,10.0,
19013,79,1,308.94,
19014,7,2,10.0,
19015,18,7,2416.93,
19016,159,1,117.07,
19017,14,10,10.0,
19018,20,13,8471.97,
19019,171,1,160.06,
19020,48,1,10.0,
19021,34,5,346.46,
19022,15,24,17663.09,
19023,47,6,10.0,
19024,25,4,6280.94,
19025,12,21,5400.69,
19026,11,19,623.68,
19027,67,3,1096.87,
19028,18,1,10.0,
19029,373,1,124.19,
19030,7,14,10.0,
19031,105,1,10.0,
19032,43,4,2130.8,
19033,113,2,10.0,
19034,13,4,10171.58,
19035,114,1,1592.87,
19036,73,1,1056.99,
19037,248,1,262.38,
19038,8,8,14572.02,
19039,89,1,10.0,
19040,87,2,2858.45,
19041,80,1,10.0,
19042,291,1,188.37,
19043,168,1,245.37,
19044,193,1,234.25,
19045,9,8,8995.94,
19046,13,1,991.6,
19047,46,1,10.0,
19048,55,3,2784.39,
19049,68,1,3216.83,
19050,13,2,8656.72,
19051,98,1,555.62,
19052,19,2,4567.77,
19053,149,1,198.43,
19054,18,2,10.0,
19055,11,2,8358.47,
19056,10,1,650.5,
19057,51,2,10.0,
19058,14,1,10.0,
19059,18,2,10.0,
19060,195,1,1792.37,
19061,272,1,352.56,
19062,11,15,10.0,
19063,137,1,10.0,
19064,14,25,5393.89,
19065,2,1,26491.38,
19066,97,1,259.1,
19067,168,4,1993.1,
19068,61,7,1409.42,
19069,17,10,6999.78,
19070,173,1,240.72,
19071,115,3,1254.05,
19072,134,1,225.69,
19073,15,7,25466.44,
19074,20,1,10.0,
19075,51,5,5324.37,
19076,19,6,10.0,
19077,59,1,10.0,
19078,33,2,3189.02,
19079,15,1,2040.25,
19080,18,3,1049.05,
19081,9,14,10.0,
19082,26,2,522.75,
19083,55,1,863.31,
19084,216,1,77.41,
19085,52,6,4998.11,
19086,10,8,10.0,
19087,132,1,244.6,
19088,10,8,10.0,
19089,36,2,2775.7,
19090,14,8,20142.74,
19091,21,12,22833.49,
19092,316,1,209.41,
19093,42,7,2315.73,
19094,17,9,12776.59,
19095,10,1,7516.59,
19096,216,1,335.78,
19097,8,19,12044.51,
19098,24,2,1537.81,
19099,210,1,255.59,
19100,19,1,10.0,
19101,173,1,210.49,
19102,166,1,10.0,
19103,80,2,2948.03,
19104,72,1,10.0,
19105,85,1,2479.03,
19106,82,1,10.0,
19107,141,1,2724.78,
19108,6,2,10.0,
19109,22,2,10.0,
19110,151,1,10.0,
19111,124,1,10.0,
19112,16,4,5926.25,
19113,9,2,10.0,
19114,242,1,272.87,
19115,127,1,10.0,
19116,22,3,22174.2,
19117,48,1,1724.58,
19118,35,6,768.82,
19119,19,2,1362.3,
19120,208,1,264.01,
19121,8,1,15236.54,
19122,121,2,2109.64,
19123,14,29,10.0,
19124,2,4,17818.83,
19125,101,1,1236.83,
19126,56,5,3643.33,
19127,55,2,1272.7,
19128,18,25,22745.05,
19129,277,1,193.61,
19130,169,2,2744.34,
19131,91,4,10.0,
19132,36,1,1429.01,
19133,15,2,25710.68,
19134,199,1,245.63,
19135,95,1,1949.81,
19136,186,1,244.04,
19137,8,9,13983.23,
19138,41,2,3290.5,
19139,42,6,4645.0,
19140,222,1,275.97,
19141,167,1,233.52,
19142,185,1,10.0,
19143,126,1,1544.36,
19144,168,1,119.64,
19145,105,1,2530.7,
19146,92,1,1491.38,
19147,229,1,1864.31,
19148,153,1,210.51,
19149,60,2,10.0,
19150,33,7,10.0,
19151,140,1,309.88,
19152,45,1,3054.66,
19153,168,4,2283.41,
19154,17,23,1309.25,
19155,134,1,259.44,
19156,219,1,10.0,
19157,95,1,10.0,
19158,263,1,368.19,
19159,90,2,10.0,
19160,43,8,10.0,
19161,302,1,219.88,
19162,64,5,963.52,
19163,135,2,3840.97,
19164,305,1,72.45,
19165,10,2,10.0,
19166,223,1,217.61,
19167,201,1,161.76,
19168,5,1,10.0,
19169,36,1,10.0,
19170,335,1,242.38,
19171,19,2,10.0,
19172,131,1,172.0,
19173,10,15,10.0,
19174,95,1,2030.44,
19175,242,1,190.85,
19176,235,1,216.01,
19177,17,10,5260.08,
19178,8,12,18414.43,
19179,107,2,82.3,
19180,31,7,3379.71,
19181,50,1,10.0,
19182,238,1,326.8,
19183,16,1,10.0,
19184,5,23,7393.67,
19185,13,1,10.0,
19186,14,21,17786.49,
19187,198,1,307.36,
19188,83,6,1727.58,
19189,259,1,141.01,
19190,303,1,122.25,
19191,235,1,173.99,
19192,65,1,10.0,
19193,12,1,27167.51,
19194,11,12,10.0,
19195,91,2,3284.55,
19196,45,5,7298.62,
19197,121,1,340.72,
19198,9,1,1088.96,
19199,97,2,10.0,
19200,35,2,10.0,
19201,75,1,10.0,
19202,96,1,10.0,
19203,19,8,3841.97,
19204,122,2,10.0,
19205,32,2,10.0,
19206,15,8,933.57,
19207,16,13,5410.98,
19208,61,2,10.0,
19209,314,1,263.57,
19210,41,4,1324.52,
19211,170,1,55.87,
19212,19,1,10.0,
19213,77,1,10.0,
19214,87,1,310.25,
19215,135,1,143.62,
19216,153,1,314.59,
19217,194,1,154.93,
19218,263,1,211.96,
19219,213,1,10.0,
19220,128,1,230.18,
19221,11,16,7305.51,
19222,46,1,1831.11,
19223,25,19,6570.5,
19224,138,1,2388.3,
19225,15,13,8035.95,
19226,197,1,186.27,
19227,8,28,19740.64,
19228,8,12,10.0,
19229,13,21,1960.92,
19230,158,2,495.56,
19231,282,1,310.51,
19232,20,2,10.0,
19233,113,2,645.87,
19234,130,1,10.0,
19235,6,1,799.87,
19236,22,1,4885.09,
19237,23,1,10.0,
19238,257,1,231.86,
19239,4,26,10.0,
19240,122,1,140.0,
19241,117,3,2969.55,
19242,84,2,1593.39,
19243,54,1,10.0,
19244,35,6,525.58,
19245,251,1,255.78,
19246,25,11,10.0,
19247,13,14,9253.74,
19248,84,1,2318.68,
19249,48,4,2819.09,
19250,43,3,4105.44,
19251,148,1,746.31,
19252,81,2,156.99,
19253,143,1,2355.09,
19254,95,2,10.0,
19255,65,6,4090.07,
19256,114,2,10.0,
19257,55,4,2803.66,
19258,13,12,10.0,
19259,131,1,1072.89,
19260,102,3,1677.55,
