CustomerID,Recency,Frequency,Monetary
15694,1,13,6408.6
15695,267,2,409.98
15696,33,8,2619.11
15699,18,1,309.65
15700,172,2,664.03
15701,2,4,1529.0
15703,265,1,211.5
15704,140,4,2293.62
15705,201,1,143.1
15706,64,4,1001.81
15707,35,4,916.98
15708,41,7,3200.73
15709,284,1,133.25
15712,9,5,1072.36
15713,143,2,346.75
15714,12,2,330.03
15716,146,4,1101.11
15717,234,1,150.3
15719,33,13,5026.77
15720,24,1,598.73
15721,12,1,471.4
15722,36,5,2169.86
15723,365,1,190.7
15724,201,2,212.3
15725,15,1,415.25
15727,17,7,5159.06
15729,213,1,62.0
15730,66,3,1108.38
15732,212,2,294.12
15733,283,1,162.3
15734,115,2,1339.45
15737,15,8,1121.21
15738,19,16,4788.77
15739,66,1,449.12
15740,49,1,154.88
15743,16,4,775.96
15744,78,1,34.8
15745,19,4,1071.24
15746,134,1,182.96
15747,13,3,946.64
15748,40,1,144.36
15749,235,3,21535.9
15750,3,8,2448.8
15752,40,7,2618.15
15753,305,1,79.2
15754,51,3,455.67
15755,10,6,2318.88
15756,61,4,528.01
15757,66,2,714.42
15758,25,1,205.25
15759,218,3,253.04
15762,65,2,583.75
15763,32,2,1048.67
15764,88,6,3245.47
15766,64,1,315.06
15768,116,3,621.83
15769,7,26,51823.72
15773,6,1,635.68
15774,69,1,270.8
15775,245,1,104.9
15776,133,1,241.62
15777,241,4,1021.61
15780,184,3,475.28
15781,25,3,333.56
15782,10,3,2593.94
15783,11,1,246.3
15785,33,5,2303.75
15786,46,3,4821.0
15787,26,3,933.26
15789,358,1,351.3
15790,10,1,218.75
15791,44,2,1604.44
15793,15,3,948.96
15795,150,1,610.01
15796,1,8,2704.66
15797,113,3,2192.4
15799,76,3,884.14
15800,107,2,696.89
15801,46,3,1042.19
15803,51,1,415.82
15804,1,13,3848.55
15805,23,17,5411.87
15806,46,3,784.58
15807,50,3,903.9
15808,306,4,3641.07
15809,36,5,399.21
15810,79,4,1145.43
15811,22,6,2171.32
15812,107,5,1801.14
15813,208,2,1303.91
15814,17,4,1842.73
15815,64,5,2100.6
15819,49,4,1905.45
15820,320,1,206.98
15821,44,2,570.96
15822,3,2,885.47
15825,172,1,532.94
15826,56,3,1649.36
15827,73,14,1648.54
15829,99,2,636.14
15830,38,1,547.7
15831,58,3,740.64
15832,254,1,836.79
15834,70,4,2073.8
15835,44,4,954.09
15836,50,1,117.47
15837,65,1,391.98
15838,11,19,33362.28
15839,33,3,1020.74
15840,59,2,345.66
15841,73,4,1209.1
15843,304,1,118.95
15844,46,1,130.74
15845,18,8,3650.87
15847,38,2,389.27
15850,19,2,234.88
15852,187,2,160.71
15853,52,1,110.8
15854,4,12,2969.12
15855,137,5,712.24
15856,4,27,15928.48
15857,19,1,297.0
15858,16,5,1427.57
15860,41,8,965.16
15861,12,8,2981.92
15862,8,4,832.88
15863,26,2,68.84
15864,22,6,1769.78
15865,41,3,895.13
15866,101,1,211.89
15867,5,15,3788.75
15869,277,2,149.64
15870,33,1,351.44
15872,15,2,316.25
15874,64,7,4330.67
15877,2,2,437.83
15880,369,1,299.03
15881,312,5,438.24
15882,199,4,493.08
15883,2,2,396.48
15885,93,1,349.35
15886,60,1,181.09
15888,81,1,135.6
15889,157,2,400.77
15891,227,1,509.13
15894,253,2,257.6
15895,150,1,179.17
15897,194,2,208.59
15898,1,5,1379.63
15899,369,1,56.25
15900,24,1,337.28
15901,17,3,349.75
15903,10,7,5126.34
15904,8,1,164.68
15906,20,7,1521.79
15907,4,3,881.87
15909,174,1,191.94
15910,1,8,1228.88
15912,178,2,264.62
15916,16,8,1466.01
15917,248,1,123.1
15918,191,2,334.23
15919,20,2,525.69
15920,154,3,163.55
15921,173,1,323.03
15922,373,1,363.6
15923,373,1,127.08
15925,194,1,207.15
15930,67,1,426.63
15932,4,8,2461.85
15933,21,3,1107.46
15935,239,1,108.04
15937,64,1,145.35
15938,112,5,404.58
15939,90,14,6087.26
15940,311,1,35.8
15942,134,1,337.44
15944,277,1,325.1
15945,365,1,181.0
15947,83,1,1708.24
15948,8,2,955.24
15949,17,2,364.72
15950,32,4,1684.46
15951,9,2,669.57
15952,34,4,781.91
15953,15,8,1632.43
15955,24,14,4389.81
15957,32,1,428.89
15958,74,1,104.35
15963,20,2,470.76
15965,17,4,808.87
15967,23,2,397.68
15969,3,3,582.9
15970,304,1,314.1
15971,18,12,4194.9
15973,367,1,99.77
15974,39,7,3429.55
15975,84,1,371.01
15976,165,2,427.64
15977,17,2,1054.73
15978,77,1,1098.78
15980,89,3,2398.86
15981,25,8,3408.48
15983,22,4,1465.12
15984,3,10,2759.93
15985,123,2,1037.42
15986,30,1,168.12
15987,12,7,1432.77
15988,19,1,156.78
15990,44,2,792.11
15992,4,1,41.99
15993,9,7,2728.22
15994,55,1,414.27
15996,88,6,1016.68
15998,37,5,3074.42
16000,3,3,12393.7
16003,30,5,2735.37
16005,12,4,578.71
16006,211,1,101.4
16007,48,4,1693.81
16008,24,3,478.78
16009,22,4,972.11
16010,246,3,392.4
16011,8,16,3352.96
16012,35,3,1415.29
16013,4,47,33453.45
16014,38,3,637.58
16015,4,3,689.41
16016,3,8,1440.06
16017,47,1,211.88
16018,39,2,408.9
16019,47,9,3450.24
16020,17,3,851.01
16022,260,1,602.63
16023,46,3,719.81
16024,12,1,245.75
16025,30,1,439.66
16026,43,1,236.09
16027,92,6,934.62
16029,39,62,60369.93
16030,310,1,331.24
16031,92,2,547.9
16033,6,20,8690.03
16034,196,3,437.7
16036,87,2,758.92
16037,270,3,855.02
16038,8,3,454.33
16040,65,3,1313.55
16041,31,3,3166.4
16042,22,5,1127.57
16043,38,4,773.99
16045,120,4,1340.7
16048,373,2,243.69
16049,40,3,1074.81
16050,174,1,137.9
16052,54,1,362.06
16053,33,2,1511.95
16054,145,1,783.9
16055,221,1,134.8
16056,45,1,650.75
16057,16,7,2140.22
16059,66,6,1453.16
16062,10,4,1153.62
16063,260,1,335.32
16065,365,1,367.14
16066,17,5,1521.04
16070,22,2,852.15
16071,45,1,326.24
16072,288,1,584.32
16073,297,1,94.35
16076,3,10,2173.53
16078,284,1,79.2
16079,17,3,1352.0
16080,82,2,176.6
16081,56,5,2799.42
16083,101,2,1317.62
16084,299,1,436.18
16085,23,5,981.51
16086,59,5,1119.31
16091,155,2,315.06
16092,115,3,779.36
16093,107,1,17.0
16094,12,4,1041.83
16096,264,1,320.62
16097,240,1,185.05
16098,88,7,2005.63
16099,50,3,731.9
16101,71,1,1245.96
16102,42,3,1842.14
16103,7,6,1429.64
16104,62,1,298.21
16105,249,1,336.96
16106,66,1,108.38
16107,18,7,3204.16
16108,85,1,816.1
16109,219,2,611.88
16110,45,3,1320.95
16112,143,4,195.74
16113,183,1,161.38
16114,171,1,135.75
16115,10,8,1660.88
16116,212,1,592.88
16117,190,1,232.21
16119,8,2,423.36
16120,59,4,1294.14
16121,57,2,854.66
16122,73,4,684.42
16123,52,1,307.78
16124,317,1,187.15
16125,367,1,289.35
16126,29,4,6287.77
16127,39,1,656.25
16128,18,5,1880.22
16131,52,6,3506.54
16133,4,33,14305.66
16134,22,2,603.69
16135,263,1,517.55
16136,60,3,709.38
16139,19,3,635.41
16140,66,2,708.18
16141,88,1,620.4
16142,250,1,535.34
16143,3,6,2419.84
16144,247,1,175.2
16145,9,11,3741.98
16146,157,3,734.13
16147,134,1,375.0
16148,296,1,76.32
16149,5,2,280.52
16150,43,5,1906.07
16152,269,1,1829.04
16153,50,5,1824.23
16156,9,9,3002.24
16157,16,3,644.24
16159,282,1,348.2
16160,65,2,1009.45
16161,2,19,5354.83
16162,252,1,37.4
16163,232,2,441.6
16164,17,3,802.53
16168,11,27,3770.6
16169,8,4,1822.97
16170,51,6,1880.42
16171,59,1,73.2
16172,95,5,1140.21
16173,16,6,1406.57
16174,126,3,1009.55
16175,94,4,1037.59
16177,50,1,331.95
16178,138,1,197.9
16179,61,1,215.83
16180,100,8,10217.48
16181,73,1,305.54
16182,72,4,6617.65
16183,67,1,338.71
16184,64,6,1155.54
16185,17,2,529.41
16186,23,12,3991.94
16187,32,15,6841.24
16188,45,4,981.86
16189,16,2,215.48
16190,40,1,215.08
16191,3,13,4916.57
16193,237,1,314.45
16198,75,1,400.68
16200,4,2,1068.87
16201,3,4,1821.52
16202,361,1,365.27
16203,59,4,589.15
16204,23,1,384.18
16205,31,4,751.03
16206,55,4,537.06
16207,25,1,394.38
16208,45,2,664.26
16209,89,5,2262.62
16210,2,17,21076.3
16211,89,1,542.77
16212,19,2,681.19
16213,79,1,159.0
16214,171,3,1062.75
16215,81,1,242.35
16216,267,1,914.93
16217,235,2,266.45
16218,30,7,3054.87
16221,37,3,860.86
16222,318,1,773.55
16224,57,4,1295.3
16225,45,5,1096.32
16226,203,3,255.12
16227,225,1,308.32
16229,87,2,1010.6
16230,190,2,542.03
16232,44,4,983.23
16233,71,3,422.13
16235,41,4,848.41
16236,78,1,432.2
16239,57,2,372.9
16240,24,2,3693.81
16241,10,13,2590.31
16242,8,7,3574.91
16243,34,2,409.1
16244,212,2,1522.75
16245,24,3,1352.36
16247,170,1,114.56
16248,62,1,152.94
16249,53,5,1800.07
16250,261,2,389.44
16253,67,2,3683.86
16255,17,8,2609.3
16256,267,1,732.63
16257,177,1,21.95
16258,45,5,5203.51
16260,51,1,1035.45
16261,17,4,728.54
16265,9,9,5323.15
16266,74,7,861.89
16268,71,2,617.65
16270,353,1,1141.24
16271,16,4,1383.69
16272,117,1,411.7
16274,373,1,331.55
16275,197,1,559.87
16276,177,1,810.6
16278,100,1,537.83
16279,21,3,1489.88
16281,72,1,2062.06
16282,340,1,168.3
16283,6,5,1529.81
16284,31,2,812.68
16287,170,1,142.5
16292,122,1,280.9
16293,22,10,2236.74
16295,10,4,1328.55
16297,269,1,278.55
16298,23,3,598.2
16302,127,1,212.82
16303,26,3,5305.83
16305,139,1,361.22
16306,214,6,602.27
16308,38,4,2560.0
16309,106,2,686.67
16311,18,2,616.26
16313,3,2,274.15
16315,331,1,226.37
16316,64,8,2755.56
16317,120,3,1341.65
16318,35,1,328.15
16319,218,1,404.4
16320,172,2,1038.46
16321,72,5,230.7
16322,1,2,326.75
16323,196,1,207.5
16324,128,3,408.59
16325,47,3,510.54
16326,6,14,3014.22
16327,14,6,3789.67
16330,18,3,242.21
16332,28,7,1572.8
16333,8,22,26626.8
16337,37,1,151.05
16338,157,1,214.8
16339,284,1,94.05
16340,107,1,534.31
16341,25,4,1959.38
16342,75,4,322.41
16343,16,2,328.58
16344,158,1,101.1
16345,44,1,565.46
16347,11,2,847.45
16348,32,7,1413.31
16349,291,1,53.5
16350,21,4,1100.47
16351,333,1,153.9
16352,18,2,494.44
16353,4,23,6675.71
16354,63,2,395.8
16356,198,3,210.32
16357,33,3,658.88
16358,1,4,2024.95
16359,7,9,1460.37
16360,5,6,3349.57
16361,10,4,891.21
16362,32,5,627.29
16363,53,1,109.36
16364,12,2,705.79
16365,18,9,1540.42
16366,19,1,327.3
16367,37,2,800.67
16368,2,2,479.91
16369,18,3,1543.33
16370,82,4,1301.91
16372,33,2,355.73
16374,66,2,458.78
16376,9,2,965.47
16377,267,1,676.2
16378,247,3,362.95
16379,4,4,2131.9
16380,61,1,1743.15
16383,75,2,643.76
16384,90,2,584.5
16385,60,3,554.86
16386,29,2,302.57
16387,323,1,94.36
16389,53,4,1362.27
16392,270,1,217.89
16393,2,13,2935.8
16394,57,5,1412.06
16395,61,5,1482.06
16398,154,2,1631.15
16399,19,2,406.22
16400,95,1,303.93
16401,1,12,4063.19
16402,265,2,293.45
16403,312,1,161.05
16404,70,1,443.05
16405,302,2,167.25
16406,19,1,154.35
16407,13,10,2079.68
16409,36,5,2022.98
16411,19,2,211.7
16412,54,1,135.99
16413,57,1,262.2
16414,22,2,126.25
16415,44,1,200.27
16416,27,3,1031.4
16418,45,3,631.12
16419,113,6,945.96
16422,17,51,34311.0
16423,25,1,346.12
16424,191,1,82.56
16425,302,1,302.7
16426,2,10,1863.76
16427,263,2,241.06
16429,106,1,284.55
16430,57,1,300.85
16431,213,3,623.28
16432,64,1,287.4
16433,28,1,184.26
16434,29,7,1511.8
16438,6,5,798.35
16440,8,5,3640.67
16441,67,2,381.2
16442,2,3,609.3
16444,46,4,645.72
16445,34,1,230.51
16446,1,2,2.9
16447,136,1,255.91
16448,198,1,182.99
16449,198,2,674.69
16450,150,1,311.92
16451,88,1,266.97
16454,64,1,5.9
16455,64,7,1841.18
16456,99,5,2158.18
16457,218,1,208.36
16458,3,18,3482.74
16460,28,3,811.23
16461,178,1,142.92
16462,74,3,102.0
16463,21,4,1383.7
16464,20,3,1298.66
16466,34,7,1595.96
16468,74,1,74.9
16469,24,4,625.42
16470,52,4,747.82
16471,275,1,223.95
16473,165,3,314.86
16474,7,7,1750.46
16475,88,4,544.3
16477,64,7,2494.46
16478,25,3,331.0
16479,10,2,300.83
16480,76,1,769.29
16482,16,1,220.62
16483,192,1,139.35
16484,174,2,379.4
16485,77,1,363.65
16488,33,3,492.2
16491,47,1,731.5
16493,80,4,1329.66
16494,297,1,826.53
16495,3,3,648.26
16496,9,3,1562.22
16497,50,6,2965.69
16498,161,2,86.12
16499,360,2,319.1
16500,5,6,400.86
16503,107,4,1421.43
16504,25,1,465.88
16505,32,1,777.6
16506,20,2,90.3
16509,297,1,363.7
16510,372,1,248.1
16511,22,3,916.33
16513,5,4,874.59
16515,52,5,1624.14
16516,30,1,101.7
16517,277,1,162.7
16518,61,2,480.92
16519,25,2,212.98
16520,186,3,1036.62
16523,2,21,9295.67
16525,2,26,11895.57
16526,172,1,290.36
16527,81,1,228.06
16528,4,1,244.41
16529,190,1,455.25
16531,22,7,1244.59
16532,18,3,6748.8
16533,19,3,1014.19
16535,5,1,593.75
16536,110,1,538.17
16539,3,4,1388.81
16542,54,1,119.62
16545,165,1,339.3
16549,10,10,4034.9
16550,109,5,2266.25
16551,96,3,922.12
16552,243,2,379.73
16553,163,12,5664.57
16554,42,3,641.55
16555,35,2,285.89
16556,67,7,3313.79
16557,24,2,281.85
16558,1,20,8257.04
16560,27,2,816.51
16561,6,2,511.12
16563,54,1,1077.74
16565,364,1,173.7
16566,15,5,614.01
16567,194,2,865.6
16569,3,1,124.2
16570,15,10,3622.95
16571,27,3,1285.22
16572,127,3,999.7
16573,85,2,648.41
16574,71,1,451.44
16581,183,1,70.44
16582,113,1,313.62
16583,374,1,233.45
16584,80,2,908.03
16586,249,1,463.95
16587,232,1,225.15
16589,71,3,459.24
16591,69,1,213.5
16592,4,16,4073.28
16593,51,3,330.03
16594,75,1,181.09
16595,61,1,360.16
16596,16,2,250.15
16597,4,1,90.04
16598,286,1,140.7
16600,4,6,813.52
16601,41,1,241.53
16602,36,1,494.73
16603,75,2,482.47
16607,18,14,3038.67
16609,15,7,5450.96
16610,219,1,75.66
16611,186,1,120.99
16612,33,4,1187.66
16613,70,1,618.59
16614,183,1,506.19
16616,15,2,500.42
16617,236,1,151.85
16618,31,5,2630.64
16619,264,1,204.41
16620,4,2,178.96
16621,52,4,813.48
16623,246,1,129.45
16624,81,2,810.57
16625,275,1,333.08
16626,1,17,4379.65
16627,79,1,322.8
16628,30,5,2183.04
16629,74,2,408.63
16633,17,6,2878.15
16634,223,2,217.9
16637,32,4,1124.59
16638,23,10,1676.47
16639,31,3,1169.38
16641,106,1,231.1
16642,5,2,679.83
16643,246,1,487.51
16644,178,2,833.78
16647,170,2,214.06
16648,43,1,270.86
16650,72,1,518.42
16652,59,7,6654.26
16653,16,2,1166.92
16654,141,4,594.97
16655,18,6,3789.52
16656,22,15,8568.24
16657,10,4,874.43
16658,368,1,123.24
16659,189,1,39.12
16660,16,4,810.45
16665,362,1,135.4
16666,19,1,118.98
16667,68,2,567.18
16668,15,6,306.72
16669,24,2,1344.48
16670,17,11,4022.46
16671,28,3,1692.27
16672,2,20,8119.69
16674,55,2,304.24
16676,34,4,1558.72
16678,3,12,3025.24
16679,366,1,129.75
16680,43,1,183.7
16681,73,6,1770.34
16682,5,5,1028.0
16684,4,28,65920.12
16685,61,2,324.24
16686,47,7,2940.53
16688,1,4,1260.86
16689,76,2,355.1
16690,72,2,208.63
16692,256,2,1126.0
16693,69,2,477.86
16696,135,4,657.9
16697,241,1,112.75
16698,227,2,1998.0
16700,9,13,5040.0
16701,9,13,5150.27
16705,1,20,13946.13
16706,37,3,531.35
16708,46,1,656.63
16709,85,5,3029.87
16710,19,10,2467.99
16711,3,5,1651.03
16712,9,11,3603.66
16713,19,15,6827.88
16714,317,2,864.06
16715,78,1,301.72
16716,267,2,319.8
16717,24,6,3263.06
16718,369,1,606.05
16719,15,7,1753.72
16720,26,1,152.95
16721,262,1,292.47
16722,17,13,4711.21
16723,91,2,576.4
16725,302,6,750.87
16726,26,5,1358.74
16727,364,1,256.32
16728,46,4,1048.28
16729,38,21,7045.41
16730,52,3,702.79
16732,32,1,603.75
16734,52,3,646.76
16735,79,5,2216.06
16737,53,1,417.6
16738,298,1,3.75
16739,177,1,312.55
16743,29,7,2166.88
16744,11,7,1291.91
16745,87,17,7157.1
16746,5,18,6676.76
16747,38,2,826.96
16748,18,5,1515.9
16750,45,5,623.93
16751,31,1,1764.72
16752,373,1,207.5
16753,58,1,223.92
16754,372,1,2002.4
16755,114,3,1463.23
16756,215,1,239.4
16757,319,1,106.83
16758,65,1,369.34
16759,8,3,772.84
16761,97,1,316.62
16762,20,3,1207.24
16763,199,1,594.9
16764,4,13,2749.95
16765,294,1,34.0
16766,273,2,1145.6
16767,31,11,5575.56
16768,48,3,458.04
16769,260,1,361.54
16770,58,5,731.9
16771,33,5,2230.61
16773,57,1,171.59
16774,68,4,654.92
16775,10,11,1691.51
16776,60,1,371.54
16777,80,2,222.62
16778,74,2,245.94
16779,2,22,10436.05
16780,100,2,422.24
16781,372,1,294.65
16782,10,13,2230.3
16784,20,1,107.6
16788,123,2,592.74
16789,8,1,80.8
16790,4,6,1520.12
16791,29,7,1677.53
16792,282,2,110.38
16793,57,1,243.84
16794,1,10,1173.28
16795,365,1,414.88
16796,89,1,305.62
16800,11,1,1162.65
16801,163,4,842.33
16803,65,1,332.3
16804,23,3,536.99
16805,174,2,460.59
16806,103,4,736.21
16807,143,3,1121.59
16808,99,2,288.42
16809,23,5,912.74
16810,192,1,275.64
16811,5,2,547.07
16812,361,1,479.35
16813,8,10,1652.18
16814,14,21,6398.3
16816,103,4,417.06
16817,3,9,1446.95
16818,11,11,3317.97
16820,96,1,497.61
16823,227,1,358.38
16824,16,2,460.64
16825,39,2,775.18
16826,51,1,341.7
16828,112,1,113.5
16829,157,1,197.22
16830,39,1,325.91
16832,184,3,199.15
16833,1,4,1106.53
16834,228,1,413.46
16835,128,2,180.85
16836,40,2,251.87
16837,31,11,3167.73
16838,197,2,582.9
16839,9,34,15362.28
16841,37,6,1774.62
16842,101,3,1260.44
16843,43,16,10183.82
16846,50,1,214.32
16847,43,1,193.44
16848,53,1,281.42
16849,187,1,124.57
16850,334,1,332.41
16851,4,3,342.45
16852,10,2,144.91
16855,24,2,328.4
16856,15,1,35.4
16858,369,1,345.89
16859,145,2,473.14
16861,60,2,156.06
16863,31,2,481.35
16866,141,3,207.74
16869,23,4,797.32
16871,22,6,2761.49
16872,77,3,680.02
16873,5,6,7066.31
16875,67,5,2023.47
16877,12,6,846.62
16880,31,7,1491.43
16881,67,1,432.0
16882,67,3,705.12
16883,187,2,272.48
16884,38,2,429.84
16885,15,3,450.41
16887,35,1,192.33
16889,195,3,1578.67
16891,2,5,742.43
16892,1,5,489.49
16893,367,1,145.93
16895,65,1,202.27
16897,299,2,213.03
16898,26,3,436.68
16899,8,6,1271.06
16900,17,3,869.2
16902,116,1,1706.88
16903,29,1,363.2
16904,4,15,3634.95
16905,5,7,3020.65
16906,82,4,559.59
16907,29,5,928.76
16909,72,1,364.14
16910,4,8,1508.96
16912,29,11,2515.93
16913,290,1,113.44
16914,36,1,183.76
16915,9,6,621.68
16916,24,2,562.41
16917,277,1,391.52
16918,50,6,1043.34
16919,156,11,2592.25
16921,61,1,154.18
16923,12,19,6488.3
16924,21,3,722.64
16926,371,1,230.25
16927,116,3,543.05
16928,80,17,2740.65
16929,4,7,1295.39
16930,26,3,378.89
16931,5,21,4554.87
16932,53,1,150.23
16933,1,2,530.08
16934,55,2,931.03
16936,26,1,261.9
16938,9,4,1878.43
16940,52,3,3049.88
16942,13,9,1878.51
16943,212,3,816.73
16945,22,19,4345.5
16947,236,1,406.48
16948,139,3,435.02
16949,4,6,1161.27
16950,57,3,1178.56
16951,135,3,1262.75
16952,109,2,167.61
16953,30,1,20.8
16954,1,9,2085.08
16955,185,4,493.67
16956,18,1,292.34
16957,239,2,416.64
16959,87,1,117.35
16960,39,3,505.1
16961,116,1,234.17
16963,187,1,110.55
16965,227,1,192.07
16966,8,7,2148.97
16967,189,1,319.02
16968,4,2,439.43
16969,39,3,650.41
16971,38,1,357.21
16976,267,1,251.52
16978,78,1,344.33
16979,4,6,1809.05
16980,255,2,1028.46
16982,61,1,384.06
16983,13,7,1894.82
16984,88,2,4370.59
16985,17,10,5461.62
16986,30,2,1873.2
16987,3,7,1616.8
16988,5,1,126.12
16989,7,6,1133.25
16990,219,1,179.0
16992,11,5,1601.86
16996,30,6,1427.46
16997,288,3,702.0
16998,150,4,287.5
16999,23,2,484.82
17001,1,11,3989.57
17002,86,3,1487.78
17004,46,2,1312.14
17006,5,4,781.78
17007,51,6,877.43
17010,18,1,185.46
17011,30,1,270.9
17014,8,3,562.68
17015,29,3,1838.61
17017,3,20,8574.11
17018,41,2,920.1
17019,11,4,1258.08
17022,31,1,71.0
17024,45,3,95.85
17025,61,3,357.77
17026,185,2,154.83
17027,79,6,835.86
17029,111,2,716.0
17030,64,1,146.87
17031,12,2,380.35
17033,86,3,1030.14
17034,16,3,734.57
17035,246,2,388.33
17037,88,1,1253.22
17038,30,1,112.4
17040,138,1,449.73
17041,27,3,1055.69
17042,3,5,1036.58
17043,32,4,1735.18
17044,25,1,897.43
17045,113,3,339.44
17046,157,1,642.02
17047,85,3,1100.9
17048,118,3,864.32
17049,3,9,5589.83
17050,96,6,3185.64
17051,194,1,240.89
17052,28,1,399.09
17053,131,1,496.38
17054,28,5,1353.83
17058,82,3,1179.89
17059,30,5,3080.39
17060,266,1,234.24
17061,74,11,5116.13
17062,314,4,524.39
17063,21,7,1421.59
17064,59,3,855.45
17068,12,21,4525.09
17069,28,9,2655.22
17070,114,1,304.24
17071,28,9,2385.48
17073,18,4,1444.84
17075,18,4,813.77
17076,36,3,841.08
17078,36,2,375.86
17079,78,1,118.8
17080,22,2,285.5
17081,25,2,288.91
17082,33,2,2003.85
17083,109,3,1405.78
17084,35,2,2747.99
17085,123,5,1550.8
17086,7,6,2050.08
17088,28,4,1991.01
17090,4,7,1972.55
17091,3,9,3802.81
17092,50,4,1774.03
17094,322,1,270.2
17095,23,3,1296.36
17096,15,4,992.68
17097,2,8,937.92
17100,18,2,971.74
17101,10,4,1621.73
17102,262,1,25.5
17105,159,2,665.78
17107,33,6,10362.48
17109,29,6,865.93
17110,165,1,163.3
17111,47,1,231.61
17114,6,8,739.72
17115,8,3,806.9
17117,288,1,116.2
17118,318,1,157.02
17119,3,2,593.61
17120,233,1,307.46
17122,119,1,138.32
17123,162,1,345.3
17124,185,1,294.24
17125,50,1,230.5
17126,152,5,976.55
17128,335,1,157.09
17131,5,5,2463.17
17133,16,7,4892.24
17134,107,2,413.2
17135,16,7,1139.73
17138,276,1,380.5
17139,16,12,10567.87
17140,247,1,454.12
17142,239,1,579.0
17144,1,2,984.57
17146,106,3,749.78
17147,23,4,1679.64
17148,52,1,124.88
17152,195,3,1503.5
17153,24,1,213.78
17154,75,1,329.34
17155,18,2,251.7
17157,8,2,306.55
17158,32,3,1266.97
17159,22,3,1534.73
17160,31,6,3518.03
17162,29,10,1707.21
17163,22,2,293.1
17164,33,7,2466.4
17165,284,1,158.68
17166,39,2,189.49
17169,58,2,816.88
17171,289,1,224.91
17172,79,1,317.76
17173,5,8,3755.65
17174,218,1,59.9
17175,44,4,1430.94
17176,202,1,306.13
17179,178,3,711.79
17180,56,4,768.32
17181,57,2,239.92
17183,8,6,3286.91
17186,47,2,144.0
17187,227,1,203.95
17188,11,7,2275.58
17189,106,2,383.75
17190,59,2,249.74
17191,28,7,2093.68
17193,36,7,1674.46
17194,361,1,226.78
17197,30,1,1013.01
17198,24,3,692.22
17201,54,1,289.78
17203,36,6,3560.08
17204,175,4,1352.91
17205,54,1,384.08
17206,53,1,204.24
17211,27,8,2299.67
17212,253,1,226.85
17213,40,7,2741.08
17214,60,6,974.12
17217,234,1,113.5
17218,4,10,1951.97
17219,32,1,114.23
17220,24,14,3187.55
17221,7,2,334.48
17222,65,1,328.65
17223,310,2,381.89
17226,309,1,393.49
17227,19,6,939.32
17228,16,8,1906.09
17229,96,2,318.76
17230,264,8,3466.67
17231,12,10,3078.22
17232,3,2,417.77
17233,35,1,190.88
17234,183,1,149.89
17235,25,2,550.06
17236,13,6,916.13
17237,11,2,314.69
17238,3,17,3719.1
17239,313,1,379.95
17242,108,2,1135.04
17243,1,26,8483.35
17244,53,1,954.9
17245,205,1,171.45
17247,15,1,280.09
17248,120,1,318.65
17250,4,2,381.97
17251,363,1,269.83
17252,117,2,348.91
17253,18,1,178.26
17254,5,2,271.19
17255,41,2,291.48
17256,107,2,240.0
17259,148,2,581.23
17262,52,5,1253.36
17263,208,1,63.44
17265,139,2,550.01
17266,2,3,296.58
17267,127,2,317.2
17268,108,4,763.64
17272,42,4,2144.53
17274,35,1,107.82
17277,228,2,1065.35
17278,241,1,246.04
17279,58,1,187.83
17282,130,3,1685.46
17284,60,6,1636.58
17286,22,1,151.37
17287,26,7,1049.06
17288,9,7,1417.63
17289,32,3,922.77
17290,4,2,513.01
17291,308,1,550.8
17293,8,9,1854.06
17295,29,3,547.0
17297,17,1,128.18
17298,101,2,498.42
17299,12,4,656.61
17301,21,1,163.24
17302,15,5,1119.93
17303,361,1,250.04
17306,11,19,8600.73
17309,95,1,82.75
17311,78,2,1384.85
17312,139,3,644.3
17313,31,1,2288.13
17314,25,8,2514.76
17315,2,36,6153.35
17317,46,3,2524.02
17320,100,3,1200.62
17321,8,2,657.16
17323,15,7,891.04
17324,18,4,986.48
17325,280,1,96.8
17329,14,2,523.11
17330,23,2,363.9
17331,124,1,175.2
17333,86,1,494.25
17334,302,2,306.6
17337,151,4,1896.06
17338,17,8,6455.95
17339,94,2,243.36
17340,30,11,12158.3
17341,157,3,682.29
17343,355,1,193.64
17344,46,1,157.62
17345,15,4,519.69
17346,4,15,2557.9
17347,86,1,228.96
17348,15,5,1156.6
17349,179,1,98.25
17350,8,4,1251.44
17351,36,3,587.15
17353,129,2,1740.0
17354,51,1,1393.06
17356,312,1,178.22
17357,24,2,384.39
17358,303,2,360.81
17359,11,1,127.86
17360,17,3,568.24
17361,49,3,488.2
17362,239,2,312.23
17364,1,11,4437.23
17365,13,8,4762.32
17367,238,1,167.55
17368,23,8,1315.72
17370,73,4,446.18
17371,17,3,418.4
17372,41,8,1337.18
17373,40,4,646.92
17374,219,2,495.77
17375,199,3,372.5
17376,71,2,203.2
17377,24,20,3883.32
17379,11,1,389.72
17381,9,29,20272.43
17382,65,1,65.4
17383,4,1,193.39
17384,19,2,336.4
17385,15,1,256.11
17386,8,6,2686.42
17387,20,2,746.81
17388,78,4,1259.56
17389,1,34,31317.48
17391,164,2,508.8
17392,307,2,411.27
17394,219,1,203.87
17396,39,7,7312.8
17397,22,2,681.41
17398,115,3,653.38
17400,126,5,2097.84
17402,5,12,2598.85
17403,36,1,263.92
17404,4,13,30175.82
17405,1,3,967.22
17406,333,3,1912.72
